inventory_id,product_id,store_id,warehouse_id,snapshot_date,stock_quantity,reserved_quantity,available_quantity,reorder_level,inventory_status
100642,17233,,146.0,2026-06-02,103,35,68,42.0,In Stock
110899,13921,15320.0,,2026-05-08,305,50,255,58.0,In Stock
115255,10780,19931.0,,2026-02-25,427,47,380,16.0,In Stock
116906,27105,12398.0,,2026-03-04,117,75,42,20.0,In Stock
94823,13625,27415.0,,2026-06-17,166,79,87,37.0,In Stock
115169,28267,21852.0,,2026-03-22,281,78,203,86.0,In Stock
103406,999999,20209.0,,2026-04-28,494,29,465,62.0,Overstock
90455,19491,26290.0,,2026-07-05,424,1,423,31.0,Overstock
100216,3959,25873.0,,2026-05-04,295,80,215,86.0,In Stock
117560,13097,10579.0,,2026-08-11,411,50,361,59.0,In Stock
96959,22261,2841.0,,2026-06-24,36,32,4,96.0,Low Stock
90165,1423,423.0,,2026-07-29,433,49,384,100.0,In Stock
102045,564,7694.0,,2026-05-23,469,511,402,12.0,Overstock
96741,14685,1253.0,,2026-07-02,5,3,2,79.0,Low Stock
90183,14855,3206.0,,2026-01-27,455,489,406,71.0,Overstock
117153,1625,238.0,,2026-03-15,375,22,353,87.0,In Stock
117851,10592,7695.0,,2026-06-09,455,12,443,74.0,Overstock
105875,23977,6182.0,,2026-01-02,328,21,307,96.0,In Stock
104861,29474,3454.0,,2026-02-23,26,5,21,80.0,Low Stock
93184,4609,15611.0,,2026-06-22,308,4,304,11.0,In Stock
93220,23725,7018.0,,2026-02-16,423,53,370,41.0,In Stock
98292,309,2940.0,,2026-03-10,417,82,335,87.0,In Stock
106870,17375,14798.0,,2026-01-05,168,99,69,92.0,Low Stock
114630,25826,3804.0,,2026-03-11,487,86,401,93.0,Overstock
93743,6676,,176.0,2026-04-04,228,23,205,68.0,In Stock
96357,9678,175.0,,2026-02-14,302,28,274,26.0,In Stock
100664,28881,21172.0,,2026-07-24,267,28,239,70.0,In Stock
107180,999999,,47.0,2026-05-11,67,52,15,58.0,Low Stock
99026,9887,13854.0,,2026-08-16,230,75,155,87.0,In Stock
97863,3024,16258.0,,2026-06-23,191,29,162,10.0,In Stock
94788,24631,388.0,,2026-03-04,249,62,187,77.0,In Stock
97088,2405,28976.0,,2026-06-23,105,23,82,28.0,In Stock
99900,18413,22803.0,,2026-03-02,228,93,135,49.0,In Stock
90255,8959,18894.0,,2026-04-07,53,35,18,18.0,In Stock
116564,10971,14877.0,,2027-01-01,90,14,76,29.0,In Stock
109592,20872,26504.0,,2026-08-13,328,88,240,77.0,In Stock
112113,16570,5741.0,,2026-04-04,478,48,430,12.0,Overstock
94475,27542,13983.0,,2026-03-01,487,7,480,27.0,overstock
108719,1980,24395.0,,2026-03-16,406,73,333,80.0,In Stock
100612,23153,15092.0,,2026-08-15,4,0,4,64.0,Low Stock
117480,27573,29983.0,,2026-02-08,286,68,218,95.0,In Stock
112115,9119,,87.0,2026-07-28,431,74,357,91.0,In Stock
102280,162,10325.0,,2026-05-13,130,75,55,38.0,In Stock
103399,26698,28388.0,,2026-05-15,304,2,302,45.0,unknown
110796,6667,6102.0,,2026-08-08,266,67,258,73.0,In Stock
116149,4327,8817.0,,2026-04-05,422,16,406,13.0,Overstock
104108,6593,,149.0,2026-05-29,156,3,153,96.0,In Stock
98767,30002,,51.0,2026-02-11,176,70,106,28.0,In Stock
90934,17906,21560.0,,2026-05-08,173,6,167,21.0,In Stock
108722,8026,28124.0,,2026-01-05,378,93,285,96.0,In Stock
102504,13581,21634.0,,2026-01-21,43,25,18,76.0,Low Stock
104906,18396,18435.0,,2026-05-24,61,41,20,33.0,low stock
115378,4036,24400.0,,2026-06-06,449,6,443,,Overstock
101688,12628,23090.0,,2026-07-05,123,57,66,97.0,Low Stock
106325,27021,28000.0,,2026-05-04,351,65,286,96.0,In Stock
103374,9977,6427.0,,2026-03-29,35,25,10,53.0,Low Stock
106328,14843,20570.0,,2026-05-22,138,18,120,36.0,In Stock
100202,25114,25232.0,,2026-06-30,63,11,52,72.0,Low Stock
110720,6905,10431.0,,2026-06-19,373,79,294,33.0,In Stock
105981,12100,12260.0,,2026-06-26,444,23,421,55.0,Overstock
95643,20422,29742.0,,2026-01-01,374,93,281,25.0,In Stock
109513,3146,542.0,,2026-02-17,274,85,189,41.0,In Stock
104432,8106,,175.0,2026-05-04,486,14,472,29.0,Overstock
101067,21383,19930.0,,2026-07-23,241,72,169,42.0,In Stock
98263,7249,,145.0,2026-01-01,263,97,166,97.0,In Stock
91038,27339,23521.0,,2026-02-08,371,65,306,32.0,In Stock
118578,23674,25663.0,,2026-02-16,397,87,310,40.0,In Stock
118448,2718,21252.0,,2026-01-13,474,52,422,46.0,Overstock
94849,8113,19418.0,,2026-07-24,449,58,391,22.0,In Stock
95997,4349,19074.0,,2026-04-17,327,21,306,57.0,In Stock
105436,10264,14272.0,,2026-07-17,432,48,384,51.0,In Stock
110648,10513,22942.0,,2026-05-12,52,10,42,42.0,In Stock
93358,12931,10453.0,,2026-08-08,90,44,106,10.0,In Stock
94416,17942,,78.0,2026-04-08,235,78,157,81.0,In Stock
118065,439,,21.0,2026-02-27,76,17,59,82.0,Low Stock
118973,3734,,196.0,2026-05-18,325,18,307,10.0,In Stock
106621,6211,26437.0,,2026-04-04,259,267,250,40.0,In Stock
93180,6515,4922.0,,2026-03-20,44,25,19,52.0,Low Stock
107699,21086,,41.0,2026-08-09,170,76,94,89.0,In Stock
114802,19359,21028.0,,2026-03-05,175,2,173,85.0,In Stock
90953,20661,,42.0,2026-06-23,481,77,404,99.0,Overstock
118404,999999,29875.0,,2026-04-22,123,21,102,98.0,In Stock
111162,16414,1850.0,,2026-02-15,194,68,126,41.0,In Stock
101264,216,21771.0,,2026-08-17,342,50,292,81.0,In Stock
93348,16467,15506.0,,2026-05-25,409,81,328,67.0,In Stock
97921,24431,,67.0,2026-02-21,5,3,2,81.0,Low Stock
95001,19336,,37.0,2026-08-17,180,59,121,86.0,In Stock
109833,8590,13027.0,,2026-03-10,355,13,342,59.0,In Stock
107579,12975,20564.0,,2026-04-01,362,33,329,82.0,In Stock
108901,18623,10390.0,,2026-03-25,189,38,151,28.0,In Stock
113445,19320,,68.0,2026-05-22,63,26,37,69.0,Low Stock
108082,13984,27221.0,,2026-02-03,357,3,354,15.0,In Stock
106831,821,6228.0,,2026-06-14,448,22,426,85.0,Overstock
117707,19523,18235.0,,2026-06-19,179,81,98,82.0,In Stock
99076,19827,8273.0,,2026-03-21,168,97,71,63.0,In Stock
107562,25714,22420.0,,2026-05-19,492,73,419,74.0,Overstock
102030,18177,706.0,,2026-02-07,86,31,55,38.0,In Stock
111781,14318,16295.0,,2026-02-14,118,26,92,86.0,In Stock
107526,24445,,108.0,2026-04-19,176,42,134,92.0,In Stock
103192,4210,16191.0,,2026-07-24,313,91,222,59.0,In Stock
112383,18661,10677.0,,2026-07-26,142,71,71,39.0,In Stock
98686,23695,999999.0,,2026-02-10,429,50,379,43.0,In Stock
117546,2593,3428.0,,2026-07-10,176,52,124,62.0,In Stock
99040,609,21043.0,,2026-05-07,276,9,267,92.0,unknown
112609,16387,,181.0,2026-07-29,112,4,108,47.0,In Stock
103695,12662,11109.0,,2026-03-29,4,1,3,57.0,Low Stock
114863,15101,8901.0,,2026-07-20,253,29,224,,In Stock
97323,23386,3358.0,,2026-08-03,404,98,306,43.0,In Stock
103936,21270,13075.0,,2026-01-10,251,79,172,60.0,In Stock
101171,7370,999999.0,,2026-04-05,197,54,143,31.0,In Stock
117998,3255,12521.0,,2026-01-19,295,70,225,73.0,In Stock
102953,12795,26099.0,,2026-04-05,331,81,250,37.0,In Stock
114246,2317,11673.0,,2026-05-15,116,83,33,76.0,Low Stock
109155,13583,4120.0,,2026-01-20,313,1,312,40.0,In Stock
111630,3273,16896.0,,2026-03-29,477,22,455,64.0,Overstock
104848,18786,25944.0,,2026-07-03,350,59,291,80.0,In Stock
96507,15421,18741.0,,2026-05-17,374,84,290,65.0,In Stock
114883,6066,,15.0,2026-07-11,174,52,122,79.0,In Stock
115349,11023,26062.0,,2026-04-23,60,35,25,98.0,Low Stock
99609,9115,14924.0,,2026-04-05,103,36,67,86.0,Low Stock
111596,28911,24377.0,,2026-05-26,387,2,385,88.0,In Stock
93206,24562,,5.0,2026-06-18,477,61,416,21.0,Overstock
98367,12513,8302.0,,2026-05-29,7,0,7,49.0,Low Stock
104823,30077,20539.0,,2026-03-22,291,9,282,21.0,In Stock
99526,4302,15313.0,,2026-01-29,217,10,207,90.0,In Stock
114264,1629,5298.0,,2026-02-27,332,18,314,14.0,In Stock
113541,25314,,201.0,2026-05-16,137,95,42,99.0,Low Stock
96849,18119,19867.0,,2026-01-01,250,58,192,71.0,In Stock
111103,20893,8287.0,,2026-04-28,419,69,350,19.0,In Stock
119893,23658,,109.0,2026-01-16,448,21,427,55.0,Overstock
119277,3511,15335.0,,2026-02-12,164,37,127,60.0,In Stock
109388,2570,10450.0,,2026-01-01,336,84,252,77.0,In Stock
114647,2115,24369.0,,2026-02-27,491,89,402,100.0,Overstock
110053,21232,,140.0,2026-06-26,319,55,264,99.0,In Stock
94909,6109,19390.0,,2026-06-09,476,90,386,68.0,in stock
98044,11484,11677.0,,2026-01-09,32,78,28,21.0,In Stock
106793,8403,1575.0,,2026-07-03,307,92,215,50.0,In Stock
90305,16408,,194.0,2026-06-09,19,5,14,77.0,Low Stock
102704,21139,8494.0,,2026-03-16,440,2,438,48.0,Overstock
108822,21269,16057.0,,2026-07-28,117,77,40,50.0,Low Stock
102592,9321,,134.0,2026-05-27,295,12,283,51.0,In Stock
108809,4215,17928.0,,2026-05-29,30,22,8,94.0,Low Stock
96194,22662,4662.0,,2026-05-22,291,6,285,,In Stock
100255,999999,21678.0,,2026-05-27,451,85,366,49.0,In Stock
97766,15485,12970.0,,2026-03-26,264,3,261,81.0,In Stock
115769,27893,7597.0,,2026-02-20,486,94,392,25.0,In Stock
93921,9585,8226.0,,2026-05-02,114,19,95,59.0,In Stock
112927,22923,13497.0,,2026-04-13,477,28,449,11.0,overstock
114519,19724,15502.0,,2027-01-01,399,73,326,31.0,In Stock
99043,14795,25105.0,,2026-03-26,60,24,36,47.0,Low Stock
97078,15788,13180.0,,2026-05-28,51,19,32,77.0,Low Stock
95953,23749,10228.0,,2026-01-02,435,77,358,94.0,In Stock
113607,18855,3460.0,,2026-05-19,280,64,216,89.0,In Stock
97891,2015,,29.0,2026-08-17,398,35,363,72.0,In Stock
96076,10222,17647.0,,2026-07-25,419,60,359,93.0,In Stock
106401,1881,,112.0,2026-07-17,313,73,240,42.0,In Stock
103463,22997,24748.0,,2026-06-12,293,53,240,25.0,In Stock
116920,24016,,49.0,2026-03-16,299,45,254,37.0,In Stock
113368,16218,26656.0,,2026-05-08,448,454,374,44.0,In Stock
107218,4577,10846.0,,2026-08-10,468,42,426,96.0,Overstock
98729,27635,22768.0,,2026-04-28,317,51,266,60.0,In Stock
107584,26677,16904.0,,2026-06-05,87,70,17,45.0,Low Stock
91140,24790,11536.0,,2026-02-28,267,9,258,88.0,In Stock
102548,27086,,62.0,2026-03-05,6,4,2,13.0,unknown
102309,19674,18783.0,,2026-05-05,57,18,39,80.0,Low Stock
112802,27354,19635.0,,2026-07-11,437,28,471,11.0,Overstock
90469,12097,16774.0,,2026-07-17,419,48,371,88.0,In Stock
111071,2150,,172.0,2026-06-23,27,5,22,97.0,Low Stock
110330,16271,9146.0,,2026-05-02,63,3,60,47.0,In Stock
117610,13891,,13.0,2026-07-16,258,74,184,42.0,In Stock
111821,4410,885.0,,2026-06-07,253,52,201,39.0,In Stock
94258,10154,,154.0,2026-04-12,273,65,208,61.0,In Stock
102929,26598,26877.0,,2026-01-12,434,7,427,86.0,Overstock
90618,7473,2222.0,,2026-08-09,4,3,1,80.0,Low Stock
107666,18732,,153.0,2026-04-26,63,0,63,36.0,In Stock
91311,17998,22180.0,,2026-02-22,44,19,25,10.0,In Stock
119713,10205,8679.0,,2026-05-30,204,88,116,89.0,In Stock
118552,16223,28148.0,,2026-06-16,239,89,150,11.0,In Stock
105357,22743,2963.0,,2026-05-06,223,63,160,77.0,In Stock
95301,28000,999999.0,,2026-05-06,97,54,43,70.0,Low Stock
95906,25442,,33.0,2026-01-28,201,36,165,81.0,In Stock
93252,13915,21104.0,,2026-07-19,398,69,329,36.0,In Stock
96740,9621,1065.0,,2026-05-29,5,0,5,74.0,Low Stock
119458,29791,,199.0,2026-07-20,180,76,104,33.0,In Stock
116591,28133,22735.0,,2026-04-05,91,62,29,59.0,Low Stock
112369,14575,23075.0,,2026-06-30,58,104,40,99.0,Low Stock
119121,24152,4620.0,,2026-04-19,270,39,231,90.0,In Stock
104460,23498,,142.0,2026-02-19,28,15,13,24.0,Low Stock
101980,718,18089.0,,2026-02-18,225,0,225,50.0,In Stock
114049,16747,2699.0,,2026-02-01,335,49,286,42.0,In Stock
107600,19893,11757.0,,2026-01-06,423,71,352,15.0,In Stock
108776,11175,,197.0,2026-05-18,364,94,270,89.0,In Stock
98759,24972,302.0,,2026-03-03,481,98,383,25.0,In Stock
99593,9461,7848.0,,2026-06-27,324,89,235,88.0,In Stock
97265,17731,13416.0,,2026-06-15,286,53,233,59.0,In Stock
112253,6414,5113.0,,2026-06-30,366,6,360,24.0,In Stock
95963,22586,10868.0,,2026-03-11,77,50,27,37.0,Low Stock
111604,6364,25135.0,,2026-08-14,360,13,347,22.0,In Stock
92830,19739,29020.0,,2026-01-28,222,46,176,52.0,In Stock
114491,15744,2676.0,,2026-02-20,229,66,163,29.0,In Stock
108268,15635,8296.0,,2026-08-15,76,21,55,41.0,In Stock
112357,3576,18718.0,,2026-05-25,59,39,20,73.0,Low Stock
90290,20283,26730.0,,2026-03-04,32,32,0,33.0,Out of Stock
99314,28114,11919.0,,2026-05-16,244,28,216,91.0,In Stock
92657,12102,,42.0,2026-02-17,235,22,213,,In Stock
93479,10894,,53.0,2026-05-11,69,51,18,85.0,Low Stock
102754,2363,,103.0,2026-05-08,335,93,242,64.0,In Stock
98700,781,18036.0,,2026-07-05,47,10,37,69.0,unknown
114318,29353,25932.0,,2026-07-30,151,6,145,23.0,In Stock
92658,2191,29436.0,,2026-06-22,326,4,404,75.0,In Stock
119521,4544,544.0,,2026-02-04,20,18,2,20.0,Low Stock
95519,4276,22471.0,,2026-06-25,420,17,403,20.0,Overstock
109595,940,28530.0,,2026-07-01,175,26,149,29.0,In Stock
112073,16514,17006.0,,2026-07-15,442,76,366,59.0,In Stock
108328,18978,6235.0,,2026-05-30,236,84,152,81.0,In Stock
93527,17469,17414.0,,2026-05-07,474,78,396,20.0,In Stock
102401,14118,14582.0,,2026-04-22,443,14,429,82.0,Overstock
100028,16815,6860.0,,2026-04-22,4,0,4,40.0,Low Stock
91877,13052,1829.0,,2026-07-19,202,62,140,31.0,In Stock
114412,3758,24491.0,,2026-03-29,162,64,98,56.0,N/A
92539,18380,22653.0,,2026-07-06,211,48,223,87.0,In Stock
97639,8422,13022.0,,2026-02-21,471,26,445,88.0,Overstock
109959,10705,4007.0,,2026-07-26,344,25,319,31.0,In Stock
99235,28807,9677.0,,2026-02-28,213,31,182,71.0,In Stock
100783,20530,,129.0,2026-01-06,179,87,92,98.0,Low Stock
105430,14254,29220.0,,2026-04-26,148,59,89,72.0,In Stock
118026,10414,4494.0,,2026-02-03,220,8,240,16.0,In Stock
109648,23497,11088.0,,2026-03-18,328,358,300,11.0,In Stock
97832,2462,29525.0,,2026-07-12,22,15,7,13.0,Low Stock
113495,17850,7670.0,,2026-03-02,352,57,295,100.0,In Stock
95925,14319,22650.0,,2026-01-24,214,32,182,22.0,In Stock
119522,4944,22073.0,,2026-04-21,361,66,295,86.0,In Stock
92597,16077,7757.0,,2026-03-27,271,43,259,63.0,In Stock
104669,23301,23853.0,,2026-02-08,325,5,320,94.0,In Stock
94798,24113,,40.0,2026-05-11,133,74,59,81.0,Low Stock
94489,23429,4123.0,,2026-03-23,126,87,39,15.0,In Stock
107914,27868,24950.0,,2026-04-03,217,70,147,94.0,in stock
108068,14604,,198.0,2026-05-16,404,30,374,86.0,In Stock
90378,23318,19730.0,,2026-07-31,47,13,34,94.0,unknown
90358,3667,25103.0,,2026-06-02,127,45,82,35.0,In Stock
118523,10632,23280.0,,2026-04-23,488,88,400,77.0,In Stock
111695,15061,16647.0,,2026-07-09,154,77,77,14.0,In Stock
118159,9072,7156.0,,2026-03-06,439,12,427,75.0,Overstock
98725,6317,11595.0,,2026-06-13,136,100,36,81.0,Low Stock
100324,18887,27282.0,,2026-02-14,300,65,253,20.0,In Stock
106638,26665,4530.0,,2026-02-09,36,31,5,25.0,Low Stock
117139,953,,62.0,2026-01-02,159,24,186,65.0,In Stock
95538,10327,29446.0,,2026-03-23,347,61,286,98.0,In Stock
103250,7193,5771.0,,2026-01-18,134,10,124,14.0,In Stock
116430,9866,21952.0,,2026-05-18,204,0,204,64.0,In Stock
90601,10291,,31.0,2026-01-19,80,33,47,85.0,Low Stock
92088,24654,690.0,,2026-02-28,174,49,125,83.0,In Stock
99058,10223,,109.0,2026-06-29,35,20,15,51.0,Low Stock
117432,21579,10283.0,,2026-02-06,147,68,79,21.0,In Stock
97505,22614,4688.0,,2026-06-23,401,17,384,56.0,In Stock
108319,26915,13716.0,,2026-04-25,310,15,295,93.0,In Stock
111985,13688,,111.0,2026-03-24,155,100,55,79.0,Low Stock
104712,25334,,24.0,2026-01-28,453,64,389,55.0,In Stock
110098,13970,19655.0,,2026-03-15,432,58,374,61.0,In Stock
115748,11738,28222.0,,2026-01-02,234,24,210,96.0,In Stock
95810,16228,12395.0,,2026-06-23,478,79,399,39.0,In Stock
100385,28126,,103.0,2026-03-14,370,76,294,60.0,In Stock
90185,1353,23584.0,,2026-06-16,399,96,303,23.0,In Stock
94353,28457,26720.0,,2026-04-16,176,29,147,85.0,In Stock
103019,11475,,193.0,2026-04-18,191,212,148,13.0,In Stock
97145,986,,105.0,2026-03-28,32,12,20,27.0,Low Stock
96065,27570,27944.0,,2026-01-12,151,16,135,19.0,In Stock
104914,10375,17877.0,,2026-07-08,272,7,265,42.0,In Stock
116009,15056,2785.0,,2026-06-19,137,75,62,14.0,In Stock
119878,25692,15493.0,,2026-01-04,63,5,58,36.0,In Stock
119876,2002,2574.0,,2026-07-24,25,13,12,64.0,Low Stock
98806,15158,18948.0,,2026-07-30,460,62,398,27.0,In Stock
105715,15048,22034.0,,2026-04-28,272,84,188,72.0,In Stock
119631,6510,6186.0,,2026-05-12,149,85,64,99.0,Low Stock
104541,16856,28754.0,,2026-07-20,139,68,71,84.0,Low Stock
96057,8905,6404.0,,2026-02-17,171,42,129,65.0,In Stock
111081,17317,,145.0,2026-04-25,427,30,397,82.0,In Stock
116458,12148,3803.0,,2026-06-16,142,68,74,10.0,In Stock
108042,24861,13693.0,,2026-05-08,8,8,0,74.0,Out of Stock
111504,7785,16785.0,,2026-03-07,280,54,226,17.0,In Stock
105767,20126,28139.0,,2026-03-11,421,12,409,47.0,Overstock
113719,7373,,194.0,2026-07-31,82,6,76,75.0,In Stock
99449,11179,24803.0,,2026-07-02,413,31,382,100.0,In Stock
95386,13846,9964.0,,2026-05-28,101,60,41,52.0,Low Stock
119764,21379,61.0,,2026-02-14,370,49,321,51.0,In Stock
94319,9722,13568.0,,2026-05-30,30,24,6,70.0,Low Stock
102573,18363,25393.0,,2026-06-02,410,0,410,64.0,Overstock
105245,10160,18504.0,,2026-05-06,137,7,130,66.0,In Stock
92653,4970,830.0,,2026-01-09,148,45,103,,In Stock
96018,29706,469.0,,2026-04-06,356,38,318,84.0,In Stock
104970,7082,,170.0,2026-04-24,289,7,282,44.0,In Stock
106089,18176,29956.0,,2026-06-20,312,83,229,100.0,In Stock
119639,29556,8643.0,,2026-01-27,211,19,192,69.0,In Stock
108064,10419,14918.0,,2026-02-13,176,33,143,92.0,In Stock
104384,10542,27945.0,,2026-07-23,168,9,159,69.0,In Stock
96474,12999,27431.0,,2026-08-05,381,62,319,35.0,In Stock
109689,20277,5109.0,,2026-02-02,66,59,40,28.0,Low Stock
90114,18041,,196.0,2026-05-17,242,0,242,81.0,In Stock
104665,2106,22904.0,,2026-05-16,221,20,201,40.0,In Stock
90473,24578,14572.0,,2026-05-25,175,14,161,69.0,In Stock
108190,27917,23394.0,,2026-04-30,338,48,290,55.0,In Stock
105099,5034,20494.0,,2026-06-28,334,42,292,,In Stock
115975,1551,999999.0,,2026-03-29,249,29,220,75.0,In Stock
119087,27634,,47.0,2026-03-07,314,15,299,86.0,N/A
112438,7122,,39.0,2026-02-17,493,542,434,16.0,Overstock
104963,8928,,24.0,2026-05-04,150,64,86,18.0,In Stock
95867,24156,17248.0,,2026-06-14,181,36,145,42.0,In Stock
112902,17627,,187.0,2026-04-30,316,96,220,85.0,In Stock
108211,10059,12486.0,,2026-01-07,34,29,5,36.0,Low Stock
119281,10417,,123.0,2026-01-15,25,10,15,17.0,Low Stock
100120,24843,26490.0,,2026-06-15,101,37,64,72.0,Low Stock
116740,16081,20192.0,,2026-06-25,236,53,183,64.0,In Stock
119699,4653,,184.0,2026-07-20,16,8,8,71.0,Low Stock
90849,12400,6588.0,,2026-05-04,441,73,368,69.0,In Stock
95050,15234,999999.0,,2026-05-24,154,6,148,97.0,In Stock
103573,26176,18346.0,,2026-04-13,1,9,0,73.0,Out of Stock
94572,14904,17776.0,,2026-02-18,452,8,444,39.0,Overstock
113362,2311,7886.0,,2026-04-05,429,93,336,15.0,In Stock
106542,20900,,194.0,2026-05-30,52,12,40,28.0,In Stock
106503,21514,8175.0,,2026-01-28,290,59,231,44.0,In Stock
108987,16492,22182.0,,2026-04-12,142,56,86,13.0,In Stock
93774,7338,8268.0,,2026-07-25,374,57,317,28.0,In Stock
103313,27227,16026.0,,2026-06-12,232,40,192,65.0,In Stock
112561,22166,,166.0,2026-08-02,3,3,0,85.0,Out of Stock
114747,24688,24320.0,,2026-04-30,270,2,314,42.0,In Stock
106287,28721,8945.0,,2026-06-04,451,23,428,19.0,Overstock
115751,11505,2698.0,,2026-03-05,464,7,457,22.0,Overstock
106812,10995,7376.0,,2026-07-27,399,69,330,20.0,In Stock
113121,21820,20310.0,,2026-05-24,294,6,288,54.0,In Stock
90136,12905,,91.0,2026-06-09,373,73,300,76.0,In Stock
106189,24200,16150.0,,2026-06-09,444,67,472,28.0,in stock
113977,11816,2211.0,,2026-03-27,253,82,171,68.0,In Stock
104150,10232,27645.0,,2026-07-15,47,40,7,20.0,Low Stock
110217,21546,3896.0,,2026-06-04,443,58,385,25.0,In Stock
111237,957,7145.0,,2026-06-21,187,97,90,14.0,In Stock
111506,19235,12528.0,,2026-07-25,353,389,364,80.0,In Stock
102247,15251,21132.0,,2026-01-24,299,55,244,86.0,In Stock
102938,13677,1375.0,,2026-06-19,48,13,35,52.0,Low Stock
115705,16756,18099.0,,2026-05-08,429,42,387,87.0,In Stock
119313,14414,8898.0,,2026-05-13,323,28,295,10.0,In Stock
114708,29439,1079.0,,2026-06-01,199,42,157,98.0,In Stock
118766,29637,11326.0,,2026-01-24,98,16,82,71.0,In Stock
92585,14883,20520.0,,2026-08-04,46,18,28,80.0,Low Stock
117526,4856,1322.0,,2026-03-15,423,87,336,24.0,In Stock
109052,26704,,25.0,2026-05-05,362,12,443,81.0,In Stock
100280,16766,18437.0,,2026-08-07,51,34,17,10.0,In Stock
98791,27991,24726.0,,2026-03-25,237,22,215,49.0,In Stock
105325,1688,9481.0,,2026-04-03,164,39,125,71.0,In Stock
93040,19778,7130.0,,2026-04-19,355,87,268,31.0,N/A
108637,11316,3418.0,,2026-05-14,73,52,21,67.0,Low Stock
109365,11060,10670.0,,2026-03-26,186,36,150,94.0,In Stock
93998,15071,28348.0,,2026-02-10,424,47,377,21.0,In Stock
110521,26714,16398.0,,2026-07-07,334,58,276,61.0,In Stock
116649,16764,7227.0,,2026-02-04,104,9,95,54.0,In Stock
96567,10784,17912.0,,2026-04-30,312,41,271,94.0,In Stock
117742,11341,,199.0,2026-04-02,64,51,13,91.0,Low Stock
106566,17602,24528.0,,2026-02-11,80,35,45,67.0,Low Stock
101107,19809,,193.0,2026-03-22,234,91,143,98.0,unknown
101481,23200,9496.0,,2026-07-28,124,100,24,100.0,Low Stock
108418,28814,4434.0,,2026-03-31,264,40,224,59.0,In Stock
90426,16152,23660.0,,2026-06-09,103,6,97,51.0,In Stock
114385,999999,6558.0,,2026-07-19,491,3,488,96.0,Overstock
111069,2899,10396.0,,2026-05-21,222,2,220,67.0,In Stock
95269,28766,17112.0,,2026-05-12,240,36,204,14.0,In Stock
104932,3045,27159.0,,2026-06-12,249,75,174,24.0,In Stock
94694,6947,1443.0,,2026-05-13,263,37,226,30.0,In Stock
103951,20443,11556.0,,2026-01-31,165,74,91,80.0,In Stock
118325,26044,27837.0,,2026-01-18,86,57,29,94.0,Low Stock
115073,26915,6176.0,,2026-06-28,439,87,352,20.0,In Stock
96811,28260,,192.0,2026-04-07,126,95,31,48.0,Low Stock
92532,7507,,75.0,2026-04-04,154,46,108,45.0,In Stock
107400,14826,,69.0,2026-08-14,194,90,104,69.0,In Stock
103986,28209,14373.0,,2026-02-02,5,3,2,36.0,Low Stock
115053,5282,,77.0,2026-02-26,433,81,352,86.0,In Stock
105940,28892,21924.0,,2026-05-11,159,31,128,43.0,In Stock
105362,8928,21995.0,,2026-04-29,427,20,407,54.0,Overstock
97016,27766,,101.0,2026-08-06,348,73,275,76.0,In Stock
105760,11847,,60.0,2026-05-11,238,96,142,89.0,In Stock
94112,6564,7267.0,,2026-01-31,210,65,145,15.0,In Stock
118138,27903,11244.0,,2026-01-22,176,74,102,89.0,In Stock
90326,17033,11120.0,,2026-02-15,376,75,301,73.0,In Stock
101407,16444,27211.0,,2026-07-17,392,22,370,25.0,In Stock
106937,24255,27337.0,,2026-08-12,9,4,5,16.0,Low Stock
95361,23294,295.0,,2026-03-14,4,0,4,58.0,Low Stock
100026,16535,7306.0,,2026-08-04,357,29,328,39.0,In Stock
101851,17849,22368.0,,2026-06-02,359,66,293,75.0,In Stock
115623,17291,,71.0,2026-04-30,271,35,236,21.0,In Stock
118137,10800,452.0,,2026-02-28,497,32,465,30.0,Overstock
95236,29862,26415.0,,2026-04-29,482,29,453,,Overstock
116160,19267,15004.0,,2026-03-23,17,14,3,15.0,Low Stock
117954,19916,25349.0,,2026-06-07,174,19,155,67.0,In Stock
92198,8395,,162.0,2026-07-31,160,55,105,18.0,In Stock
119477,16337,20642.0,,2026-01-23,490,36,454,38.0,Overstock
